image,coder,noise_kind,std,variance,pcc,cr,log_cr,psnr,haar_psi
goldhill.bmp,JPEG,gaussian,10,100,16.0,18.428400702987698,1.2654876468845528,28.877478817876145,0.7032317519187927
goldhill.bmp,JPEG,gaussian,10,100,17.0,17.402018056293148,1.2405996149430532,28.963986905709184,0.7086418271064758
goldhill.bmp,JPEG,gaussian,10,100,18.0,16.475645779649298,1.2168424462124339,29.02520999630829,0.7158341407775879
goldhill.bmp,JPEG,gaussian,10,100,19.0,15.743438832502552,1.1970996011399204,29.073820001927913,0.7194300293922424
goldhill.bmp,JPEG,gaussian,10,100,20.0,15.07441058079356,1.178240339948949,29.11393898582042,0.7242536544799805
goldhill.bmp,JPEG,gaussian,10,100,21.0,14.404307929007087,1.1584923969563399,29.167697405383947,0.7278454303741455
goldhill.bmp,JPEG,gaussian,10,100,22.0,13.8539266462319,1.1415728838045698,29.210033238215217,0.7321024537086487
goldhill.bmp,JPEG,gaussian,10,100,23.0,13.33523247532811,1.1250005912199048,29.246770276947487,0.7355064153671265
goldhill.bmp,JPEG,gaussian,10,100,24.0,12.831954574379559,1.108292813523379,29.259552381653194,0.7368646860122681
goldhill.bmp,JPEG,gaussian,10,100,25.0,12.430366541799042,1.0944839351367104,29.28527171873709,0.739787757396698
goldhill.bmp,JPEG,gaussian,10,100,26.0,11.988109937348517,1.0787507170034112,29.289142606169875,0.7420441508293152
goldhill.bmp,JPEG,gaussian,10,100,27.0,11.609565987599646,1.0648159843627125,29.30209100506547,0.7440937161445618
goldhill.bmp,JPEG,gaussian,10,100,28.0,11.24695383559293,1.051034912533549,29.327976953891625,0.7459496259689331
goldhill.bmp,JPEG,gaussian,10,100,29.0,10.972959397237338,1.0403237722017835,29.343953670613153,0.747706413269043
goldhill.bmp,JPEG,gaussian,10,100,30.0,10.67926834236363,1.0285414993443285,29.345369893317397,0.7491269111633301
goldhill.bmp,JPEG,gaussian,10,100,31.0,10.398825816176762,1.0169843036887685,29.356436658785505,0.752055287361145
goldhill.bmp,JPEG,gaussian,10,100,32.0,10.139398158892241,1.0060121774796502,29.363189204260728,0.7539269924163818
goldhill.bmp,JPEG,gaussian,10,100,33.0,9.857261036323983,0.993756257531839,29.359235295762772,0.7544098496437073
goldhill.bmp,JPEG,gaussian,10,100,34.0,9.684288300269682,0.9860677098643392,29.342659448926444,0.754179835319519
goldhill.bmp,JPEG,gaussian,10,100,35.0,9.405618743496825,0.9733873706516815,29.3486113718858,0.7558490633964539
goldhill.bmp,JPEG,gaussian,10,100,36.0,9.183534769661938,0.9630098746089598,29.357585782634583,0.7558809518814087
goldhill.bmp,JPEG,gaussian,10,100,37.0,9.075437078068202,0.9578675500742301,29.344089707848585,0.7564771175384521
goldhill.bmp,JPEG,gaussian,10,100,38.0,8.824020465867779,0.9456665067081016,29.353300417323585,0.7594600319862366
goldhill.bmp,JPEG,gaussian,10,100,39.0,8.669929884905411,0.9380155852822302,29.340181813503126,0.7612317204475403
goldhill.bmp,JPEG,gaussian,10,100,40.0,8.57183964423517,0.9330740379793099,29.330181221348163,0.7614158391952515
goldhill.bmp,JPEG,gaussian,10,100,41.0,8.333407508662619,0.9208226196075153,29.315344265705065,0.761206328868866
goldhill.bmp,JPEG,gaussian,10,100,42.0,8.228772326333303,0.9153350464310118,29.319935205390596,0.762127697467804
goldhill.bmp,JPEG,gaussian,10,100,43.0,8.098612870338904,0.9084106393297596,29.302668799274535,0.762155294418335
goldhill.bmp,JPEG,gaussian,10,100,44.0,7.912109139200773,0.8982922692647735,29.30112196746531,0.7624897956848145
goldhill.bmp,JPEG,gaussian,10,100,45.0,7.8086443656727536,0.8925756439144462,29.284615201484158,0.7632570862770081
goldhill.bmp,JPEG,gaussian,10,100,46.0,7.643350730384582,0.883283788510245,29.283515897796264,0.7645801901817322
goldhill.bmp,JPEG,gaussian,10,100,47.0,7.551317874117816,0.8780227523590894,29.27082062824427,0.7649058699607849
goldhill.bmp,JPEG,gaussian,10,100,48.0,7.440931024694862,0.871627278770419,29.249683661902715,0.765873372554779
goldhill.bmp,JPEG,gaussian,10,100,49.0,7.281980055001528,0.8622494850875376,29.259102096082323,0.7669503092765808
goldhill.bmp,JPEG,gaussian,10,100,50.0,7.219211280017625,0.8584897522168687,29.228844688068097,0.7665647864341736
goldhill.bmp,JPEG,gaussian,10,100,51.0,7.152437859812829,0.854454093354948,29.19573700029368,0.766406774520874
goldhill.bmp,JPEG,gaussian,10,100,52.0,6.995170113408939,0.8447982804313444,29.19460429731363,0.7688945531845093
goldhill.bmp,JPEG,gaussian,10,100,53.0,6.871582479226192,0.8370567636758064,29.15795523844933,0.7696900367736816
goldhill.bmp,JPEG,gaussian,10,100,54.0,6.769898249057383,0.8305821413284249,29.120729046761618,0.7693993449211121
goldhill.bmp,JPEG,gaussian,10,100,55.0,6.661008766357515,0.8235400052194156,29.07528691453457,0.7697452902793884
goldhill.bmp,JPEG,gaussian,10,100,56.0,6.5174282730843816,0.8140762602814761,29.02456049600698,0.7693659663200378
goldhill.bmp,JPEG,gaussian,10,100,57.0,6.393288295978343,0.8057242887494488,28.991093320753908,0.7700832486152649
goldhill.bmp,JPEG,gaussian,10,100,58.0,6.258959482367548,0.7965021401391487,28.95952366783178,0.7711387872695923
goldhill.bmp,JPEG,gaussian,10,100,59.0,6.152892852951531,0.7890793523093731,28.904873167045075,0.7720654606819153
goldhill.bmp,JPEG,gaussian,10,100,60.0,6.049942303254096,0.7817512329172867,28.88061730668951,0.7724467515945435
goldhill.bmp,JPEG,gaussian,10,100,61.0,5.907204182346711,0.7713819824937942,28.837682178496866,0.7726505398750305
goldhill.bmp,JPEG,gaussian,10,100,62.0,5.805425755730263,0.763834075337977,28.812658366026838,0.7728251218795776
goldhill.bmp,JPEG,gaussian,10,100,63.0,5.656115821951798,0.7525182940560872,28.75130705201812,0.7730472087860107
goldhill.bmp,JPEG,gaussian,10,100,64.0,5.5675813439809705,0.7456665709209837,28.70324331307407,0.7728314995765686
goldhill.bmp,JPEG,gaussian,10,100,65.0,5.41978167383394,0.7339817921179197,28.65126966247574,0.7725381255149841
goldhill.bmp,JPEG,gaussian,10,100,66.0,5.297764843781577,0.724092677004887,28.59025614752926,0.7713167667388916
goldhill.bmp,JPEG,gaussian,10,100,67.0,5.180609078871959,0.7143808223017732,28.540670787735166,0.7715945839881897
goldhill.bmp,JPEG,gaussian,10,100,68.0,5.029913463936911,0.701560513394303,28.465369786131088,0.7728735208511353
goldhill.bmp,JPEG,gaussian,10,100,69.0,4.912559499269143,0.6913078234441002,28.389080679814928,0.7714090347290039
goldhill.bmp,JPEG,gaussian,10,100,70.0,4.765907933968439,0.6781456485526801,28.32752917069523,0.771533727645874
goldhill.bmp,JPEG,gaussian,10,100,71.0,4.644320034016016,0.6669221387621201,28.255345098698395,0.7720697522163391
goldhill.bmp,JPEG,gaussian,10,100,72.0,4.531365058512385,0.6562290514775782,28.18420216694244,0.7719248533248901
goldhill.bmp,JPEG,gaussian,10,100,73.0,4.3921989142818845,0.6426820002532388,28.08512257798921,0.7728546857833862
goldhill.bmp,JPEG,gaussian,10,100,74.0,4.234959612277867,0.6268492729315436,28.01199091215593,0.7729672193527222
goldhill.bmp,JPEG,gaussian,10,100,75.0,4.163262713210304,0.6194338169155146,27.929863384090456,0.7720046043395996
goldhill.bmp,JPEG,gaussian,10,100,76.0,4.017470996613079,0.6039527501382164,27.816886797168312,0.772536039352417
goldhill.bmp,JPEG,gaussian,10,100,77.0,3.8628982346526777,0.5869132671117,27.73878926542844,0.773919939994812
goldhill.bmp,JPEG,gaussian,10,100,78.0,3.7353624303566595,0.5723327464104914,27.661828654000942,0.7740793228149414
goldhill.bmp,JPEG,gaussian,10,100,79.0,3.6311553751748784,0.5600448325365133,27.58001803482312,0.7743898034095764
goldhill.bmp,JPEG,gaussian,10,100,80.0,3.50947841919246,0.5452425761528633,27.506276042742964,0.7747768759727478
goldhill.bmp,JPEG,gaussian,10,100,81.0,3.373449323107016,0.5280741904479482,27.439689365782236,0.7753444314002991
goldhill.bmp,JPEG,gaussian,10,100,82.0,3.263054383409886,0.5136243119791107,27.376632959808518,0.775306224822998
goldhill.bmp,JPEG,gaussian,10,100,83.0,3.1277621343005775,0.495233717633108,27.332371045206685,0.7766109704971313
goldhill.bmp,JPEG,gaussian,10,100,84.0,3.0217283552153815,0.4802554199190904,27.30519031698348,0.7775332927703857
goldhill.bmp,JPEG,gaussian,10,100,85.0,2.923756413116217,0.46594118742188845,27.277307035183767,0.778109610080719
goldhill.bmp,JPEG,gaussian,10,100,86.0,2.79123055463867,0.4457957105380558,27.29587388836655,0.7789707779884338
goldhill.bmp,JPEG,gaussian,10,100,87.0,2.699343040138394,0.43125807943326633,27.315425658758144,0.7792332172393799
goldhill.bmp,JPEG,gaussian,10,100,88.0,2.57384952233208,0.4105831526961261,27.369328636345386,0.7791110277175903
goldhill.bmp,JPEG,gaussian,10,100,89.0,2.4788561918450713,0.39425133237502785,27.431979136617628,0.779626727104187
goldhill.bmp,JPEG,gaussian,10,100,90.0,2.350961840276221,0.3712455799152556,27.514064665157996,0.7804594039916992
goldhill.bmp,JPEG,gaussian,10,100,91.0,2.257760016536328,0.3536777776983715,27.59258079800955,0.7815086841583252
goldhill.bmp,JPEG,gaussian,10,100,92.0,2.1616558093510347,0.33478654438165056,27.688782652980976,0.7814741134643555
goldhill.bmp,JPEG,gaussian,10,100,93.0,2.0317775263133417,0.30787615224178067,27.781112162200007,0.7827115058898926
goldhill.bmp,JPEG,gaussian,10,100,94.0,1.8974904634716583,0.27817960186815405,27.861209922352607,0.7827731966972351
goldhill.bmp,JPEG,gaussian,10,100,95.0,1.7628340483907845,0.2462114301323174,27.924971431959186,0.7831850051879883
goldhill.bmp,JPEG,gaussian,10,100,96.0,1.6277079931201917,0.21157649616053628,27.985336521344422,0.7833443284034729
goldhill.bmp,JPEG,gaussian,10,100,97.0,1.4925158990884713,0.17391896616630648,28.020842998042184,0.7831252813339233
goldhill.bmp,JPEG,gaussian,10,100,98.0,1.3584068732867307,0.13302987035493327,28.057973785426494,0.7834115028381348
goldhill.bmp,JPEG,gaussian,10,100,99.0,1.1731400058177262,0.06934984512975194,28.07829408227842,0.7836254239082336
goldhill.bmp,JPEG,gaussian,14,196,1.0,63.121598844209004,1.8001779908417834,23.645292385803565,0.25749853253364563
goldhill.bmp,JPEG,gaussian,14,196,2.0,63.060861197979314,1.7997598974454467,23.64863291142216,0.2576017379760742
goldhill.bmp,JPEG,gaussian,14,196,3.0,58.449052396878486,1.7667774745715505,24.019151243340154,0.29517316818237305
goldhill.bmp,JPEG,gaussian,14,196,4.0,51.32028191072827,1.7102890333602838,25.075017628475948,0.3674375116825104
goldhill.bmp,JPEG,gaussian,14,196,5.0,44.9261353898886,1.6524990615702726,25.827379102593486,0.42796751856803894
goldhill.bmp,JPEG,gaussian,14,196,6.0,39.75492872308159,1.5993909791445273,26.396847869176625,0.4805411994457245
goldhill.bmp,JPEG,gaussian,14,196,7.0,35.40572663425176,1.549073511870795,26.752779856119353,0.5186807513237
goldhill.bmp,JPEG,gaussian,14,196,8.0,31.759631693724256,1.5018754574102644,27.031235478513324,0.5525794625282288
goldhill.bmp,JPEG,gaussian,14,196,9.0,28.602727768685217,1.456407452653426,27.218009492762118,0.5795252919197083
goldhill.bmp,JPEG,gaussian,14,196,10.0,25.743297652950996,1.4106641781840763,27.32479875588642,0.5961102247238159
goldhill.bmp,JPEG,gaussian,14,196,11.0,23.332799287939476,1.367966845196514,27.365169155323255,0.6086633205413818
goldhill.bmp,JPEG,gaussian,14,196,12.0,21.508368887430258,1.3326074764010256,27.434549762285712,0.618104875087738
goldhill.bmp,JPEG,gaussian,14,196,13.0,19.72045437448281,1.2949169172003872,27.46070464944144,0.6258655786514282
goldhill.bmp,JPEG,gaussian,14,196,14.0,18.354852261588015,1.2637508932129116,27.473523403699804,0.6308900713920593
goldhill.bmp,JPEG,gaussian,14,196,15.0,17.070000651168847,1.2322335376817537,27.451316846579694,0.6343589425086975
goldhill.bmp,JPEG,gaussian,14,196,16.0,16.026410711010577,1.2048362682714824,27.451741753127926,0.637454628944397
goldhill.bmp,JPEG,gaussian,14,196,17.0,15.112648449210193,1.17934057989736,27.46314373986354,0.6432209014892578
goldhill.bmp,JPEG,gaussian,14,196,18.0,14.306046714691115,1.1555196388476154,27.47004406347505,0.6467973589897156
goldhill.bmp,JPEG,gaussian,14,196,19.0,13.641965029142382,1.1348769318928307,27.449423620383087,0.6501375436782837
goldhill.bmp,JPEG,gaussian,14,196,20.0,13.041990049751243,1.1153438645311726,27.41984355174592,0.6522458791732788
goldhill.bmp,JPEG,gaussian,14,196,21.0,12.427420119465252,1.0943809802771847,27.412089537758035,0.6567990779876709
goldhill.bmp,JPEG,gaussian,14,196,22.0,11.9297351415309,1.0766308017718935,27.399353560456284,0.6590035557746887
goldhill.bmp,JPEG,gaussian,14,196,23.0,11.470377176861819,1.0595776989070718,27.378719580283914,0.6622717380523682
goldhill.bmp,JPEG,gaussian,14,196,24.0,11.060928270042194,1.0437915759415577,27.369249809161854,0.663451075553894
goldhill.bmp,JPEG,gaussian,14,196,25.0,10.707184577053466,1.0296752893760674,27.35507627393344,0.6649414896965027
goldhill.bmp,JPEG,gaussian,14,196,26.0,10.359785014227,1.0153507430439952,27.330661650305696,0.6668940782546997
goldhill.bmp,JPEG,gaussian,14,196,27.0,10.031148356484138,1.0013506534926464,27.30063675250005,0.6670535802841187
goldhill.bmp,JPEG,gaussian,14,196,28.0,9.720197263524788,0.987675078670203,27.286721309293306,0.6697794795036316
goldhill.bmp,JPEG,gaussian,14,196,29.0,9.482510399710616,0.9769233276769065,27.258894035795397,0.6710296273231506
goldhill.bmp,JPEG,gaussian,14,196,30.0,9.225225225225225,0.9649769778531545,27.210438544202464,0.6712925434112549
goldhill.bmp,JPEG,gaussian,14,196,31.0,8.995401825543889,0.9540205680949817,27.181521963937072,0.672122597694397
goldhill.bmp,JPEG,gaussian,14,196,32.0,8.757984765468395,0.9424041854006643,27.15130614708484,0.6720699071884155
goldhill.bmp,JPEG,gaussian,14,196,33.0,8.5067497403946,0.929763656507221,27.10513581950061,0.6719451546669006
goldhill.bmp,JPEG,gaussian,14,196,34.0,8.3506625891947,0.9217209362518071,27.061549064725273,0.6724220514297485
goldhill.bmp,JPEG,gaussian,14,196,35.0,8.129504434658562,0.9100640723034288,27.04462937419461,0.6738080382347107
goldhill.bmp,JPEG,gaussian,14,196,36.0,7.934140435835351,0.8994998833033169,27.00725475734792,0.6738400459289551
goldhill.bmp,JPEG,gaussian,14,196,37.0,7.826829486758427,0.8935858724979783,26.969070369215128,0.6741246581077576
goldhill.bmp,JPEG,gaussian,14,196,38.0,7.605431124521295,0.881123837678126,26.92018152878369,0.6768611073493958
goldhill.bmp,JPEG,gaussian,14,196,39.0,7.4652997294603445,0.873047249199356,26.875262560281033,0.6767666935920715
goldhill.bmp,JPEG,gaussian,14,196,40.0,7.364629863744908,0.8671509246786413,26.82157316879615,0.677330493927002
goldhill.bmp,JPEG,gaussian,14,196,41.0,7.139970039493395,0.853696389407828,26.757895130719064,0.677154004573822
goldhill.bmp,JPEG,gaussian,14,196,42.0,7.039312567132116,0.8475302496423565,26.709769992277455,0.6771114468574524
goldhill.bmp,JPEG,gaussian,14,196,43.0,6.902159031068984,0.8389849615506628,26.650509312612265,0.6780239939689636
goldhill.bmp,JPEG,gaussian,14,196,44.0,6.71200327734535,0.8268521598785481,26.56791976910647,0.678444504737854
goldhill.bmp,JPEG,gaussian,14,196,45.0,6.606951130377801,0.8200010944750733,26.515513113629478,0.6777832508087158
goldhill.bmp,JPEG,gaussian,14,196,46.0,6.457862192988939,0.8100887731891893,26.45333150093059,0.6774328947067261
goldhill.bmp,JPEG,gaussian,14,196,47.0,6.367973570422193,0.804001252241607,26.415437721729425,0.6772556304931641
goldhill.bmp,JPEG,gaussian,14,196,48.0,6.252987620160771,0.7960875688531959,26.356918114592144,0.6770027279853821
goldhill.bmp,JPEG,gaussian,14,196,49.0,6.112435003614149,0.7862142540994809,26.321315938432033,0.67760169506073
goldhill.bmp,JPEG,gaussian,14,196,50.0,6.048267269622999,0.7816309741528382,26.275023522697772,0.6772500276565552
goldhill.bmp,JPEG,gaussian,14,196,51.0,5.983793284484923,0.7769765820224829,26.22936445031776,0.6763664484024048
goldhill.bmp,JPEG,gaussian,14,196,52.0,5.844644608936056,0.7667581084712641,26.17792187402076,0.6763546466827393
goldhill.bmp,JPEG,gaussian,14,196,53.0,5.73217878072247,0.7583197271318695,26.129225386365228,0.6778336763381958
goldhill.bmp,JPEG,gaussian,14,196,54.0,5.640416559084259,0.751311178917954,26.069328009028894,0.677227258682251
goldhill.bmp,JPEG,gaussian,14,196,55.0,5.538292523186783,0.743375890710881,26.00977561458455,0.6777713894844055
goldhill.bmp,JPEG,gaussian,14,196,56.0,5.418437370814386,0.7338740579258006,25.946341163871175,0.6773021221160889
goldhill.bmp,JPEG,gaussian,14,196,57.0,5.306880984675183,0.7248393479877019,25.872213922422294,0.6776893138885498
goldhill.bmp,JPEG,gaussian,14,196,58.0,5.190559163630604,0.7152141456323641,25.812021501284082,0.6786700487136841
goldhill.bmp,JPEG,gaussian,14,196,59.0,5.093537481055454,0.7070195062842324,25.73231052103889,0.6791421175003052
goldhill.bmp,JPEG,gaussian,14,196,60.0,5.001793550849075,0.6991257622490682,25.671143605083007,0.6794068813323975
goldhill.bmp,JPEG,gaussian,14,196,61.0,4.872836775284867,0.6877818641249156,25.60316014146665,0.6802950501441956
goldhill.bmp,JPEG,gaussian,14,196,62.0,4.786881653671275,0.6800526905291888,25.546270585180405,0.6803811192512512
goldhill.bmp,JPEG,gaussian,14,196,63.0,4.6582674366948025,0.668224418279104,25.44761731336329,0.6789439916610718
goldhill.bmp,JPEG,gaussian,14,196,64.0,4.571667742104253,0.6600746593841861,25.3758208971541,0.6782934665679932
goldhill.bmp,JPEG,gaussian,14,196,65.0,4.458534594190081,0.6491921407227675,25.306573813358707,0.6776735186576843
goldhill.bmp,JPEG,gaussian,14,196,66.0,4.358895909544397,0.6393764981871628,25.225710962449583,0.677929162979126
goldhill.bmp,JPEG,gaussian,14,196,67.0,4.260979812099737,0.6295094765814776,25.144066865528046,0.6777358651161194
goldhill.bmp,JPEG,gaussian,14,196,68.0,4.1490297869646415,0.6179465527532776,25.071020871569175,0.6791269779205322
goldhill.bmp,JPEG,gaussian,14,196,69.0,4.054441969809453,0.6079310888530887,24.998828274446442,0.6796021461486816
goldhill.bmp,JPEG,gaussian,14,196,70.0,3.944506304733817,0.5959926545550635,24.93414419236703,0.6796005964279175
goldhill.bmp,JPEG,gaussian,14,196,71.0,3.8442609728556554,0.5848128626655927,24.86314946757155,0.6798205375671387
goldhill.bmp,JPEG,gaussian,14,196,72.0,3.7613028194275056,0.5753382995250957,24.80012317609316,0.6799874305725098
goldhill.bmp,JPEG,gaussian,14,196,73.0,3.6600533348226127,0.563487414042057,24.73640588662566,0.6803587675094604
goldhill.bmp,JPEG,gaussian,14,196,74.0,3.543492072074508,0.5494314654429154,24.688074011056884,0.6806190609931946
goldhill.bmp,JPEG,gaussian,14,196,75.0,3.486467435396135,0.5423856131251013,24.62870337401222,0.6810349822044373
goldhill.bmp,JPEG,gaussian,14,196,76.0,3.380932728023112,0.5290365294942494,24.564361986794534,0.6814922094345093
goldhill.bmp,JPEG,gaussian,14,196,77.0,3.267080435703781,0.5141598269615938,24.528639246259587,0.6824437379837036
goldhill.bmp,JPEG,gaussian,14,196,78.0,3.1731567670947673,0.5014915285776831,24.494234443631598,0.6823437213897705
goldhill.bmp,JPEG,gaussian,14,196,79.0,3.098152766123409,0.4911028284808644,24.459412232633788,0.6828444004058838
goldhill.bmp,JPEG,gaussian,14,196,80.0,3.0104504007900963,0.4786314763062907,24.461971058855426,0.6830289363861084
goldhill.bmp,JPEG,gaussian,14,196,81.0,2.9126140239769787,0.4642829362708759,24.46658814513006,0.6835395693778992
goldhill.bmp,JPEG,gaussian,14,196,82.0,2.8308370139196355,0.45191486548202586,24.47001649509577,0.6835581064224243
goldhill.bmp,JPEG,gaussian,14,196,83.0,2.730382251848766,0.4362234522595963,24.49035709672446,0.6845151782035828
goldhill.bmp,JPEG,gaussian,14,196,84.0,2.6499534996563017,0.4232382531745968,24.527077376500625,0.6846820712089539
goldhill.bmp,JPEG,gaussian,14,196,85.0,2.5777978818601084,0.4112488624999265,24.575085093787138,0.6853301525115967
goldhill.bmp,JPEG,gaussian,14,196,86.0,2.4764909827780035,0.3938367509993209,24.62739710230768,0.6862722635269165
goldhill.bmp,JPEG,gaussian,14,196,87.0,2.4070666446293134,0.3814881147844096,24.682265923875647,0.6868855953216553
goldhill.bmp,JPEG,gaussian,14,196,88.0,2.310167967992668,0.36364355777974045,24.750621492217974,0.6865544319152832
goldhill.bmp,JPEG,gaussian,14,196,89.0,2.2363991571188477,0.34954931990451116,24.80324831498774,0.6866518259048462
goldhill.bmp,JPEG,gaussian,14,196,90.0,2.1343233759149345,0.329260220962719,24.870670357625748,0.6868165135383606
goldhill.bmp,JPEG,gaussian,14,196,91.0,2.0585177390730767,0.3135546138393863,24.935890131891334,0.6872323751449585
goldhill.bmp,JPEG,gaussian,14,196,92.0,1.9798049981496726,0.29662241632308406,24.975819435849708,0.6875301599502563
goldhill.bmp,JPEG,gaussian,14,196,93.0,1.8678941443046273,0.27135226062693746,25.02622096458595,0.6877523064613342
goldhill.bmp,JPEG,gaussian,14,196,94.0,1.7506494547251588,0.24319919284555194,25.071148550316984,0.6882168650627136
goldhill.bmp,JPEG,gaussian,14,196,95.0,1.629924393155591,0.21216745937519835,25.106409375385145,0.6882821321487427
goldhill.bmp,JPEG,gaussian,14,196,96.0,1.5050177976805603,0.17754163573634416,25.135141730235514,0.6884900331497192
goldhill.bmp,JPEG,gaussian,14,196,97.0,1.377675005255413,0.13914677920379737,25.15464595359221,0.6884827017784119
goldhill.bmp,JPEG,gaussian,14,196,98.0,1.2517799414565198,0.09752798813072747,25.170937350100647,0.6884647011756897
goldhill.bmp,JPEG,gaussian,14,196,99.0,1.0804136288138877,0.03359005393204993,25.183793669748894,0.6886435151100159
fr02.bmp,ADCT,gaussian,0,0,2.0,1.8512340665936937,0.2674613336115252,51.983895900083525,0.9986550807952881
fr02.bmp,ADCT,gaussian,0,0,3.0,2.1386067533060853,0.33013093390758236,49.04003913666504,0.997409462928772
fr02.bmp,ADCT,gaussian,0,0,4.0,2.4005421146132853,0.38030932954439184,46.8091141334948,0.9956892728805542
fr02.bmp,ADCT,gaussian,0,0,5.0,2.654085248557254,0.42391486818305685,45.038619328187856,0.9936366081237793
fr02.bmp,ADCT,gaussian,0,0,6.0,2.8992457254086577,0.46228502551936823,43.60158853853502,0.991138756275177
fr02.bmp,ADCT,gaussian,0,0,7.0,3.1420078626905745,0.4972072675018084,42.36139970333567,0.9884259104728699
fr02.bmp,ADCT,gaussian,0,0,8.0,3.3870484262752596,0.5298214060080128,41.31030922203658,0.9851471185684204
fr02.bmp,ADCT,gaussian,0,0,9.0,3.6328159645232816,0.5602433974177762,40.400832004998406,0.981977641582489
fr02.bmp,ADCT,gaussian,0,0,10.0,3.875290117525316,0.588304220835611,39.59456210448551,0.9783684015274048
fr02.bmp,ADCT,gaussian,0,0,11.0,4.11968820719135,0.6148643483097563,38.87389573148511,0.9743773341178894
fr02.bmp,ADCT,gaussian,0,0,12.0,4.36950361702837,0.6404321031878254,38.20550526261496,0.970365583896637
fr02.bmp,ADCT,gaussian,0,0,13.0,4.619603143833927,0.6646046682301597,37.61814902846967,0.9662197232246399
fr02.bmp,ADCT,gaussian,0,0,14.0,4.872293366540899,0.6877334297960286,37.07301808344283,0.9617870450019836
fr02.bmp,ADCT,gaussian,0,0,15.0,5.129216561008062,0.7100510358302878,36.55517802659531,0.9573329091072083
fr02.bmp,ADCT,gaussian,0,0,16.0,5.385045193097781,0.7311893523936341,36.08044463711942,0.9527036547660828
fr02.bmp,ADCT,gaussian,0,0,17.0,5.64126622049108,0.7513765952691094,35.6429773124605,0.947767972946167
fr02.bmp,ADCT,gaussian,0,0,18.0,5.911866853096387,0.7717246443284671,35.22768107054207,0.9428833723068237
fr02.bmp,ADCT,gaussian,0,0,19.0,6.181912510317179,0.7911228544064607,34.85360532386345,0.9387641549110413
fr02.bmp,ADCT,gaussian,0,0,20.0,6.462001133926591,0.8103670298899226,34.48058773700992,0.9335330128669739
fr02.bmp,ADCT,gaussian,0,0,21.0,6.732170831300238,0.8281551278251333,34.14856883617836,0.9282835721969604
fr02.bmp,ADCT,gaussian,0,0,22.0,7.017265840404743,0.8461679295477583,33.81767773407256,0.923779308795929
fr02.bmp,ADCT,gaussian,0,0,23.0,7.292513978913401,0.8628772702873094,33.515831141094495,0.9188429713249207
fr02.bmp,ADCT,gaussian,0,0,24.0,7.57225800860799,0.8792254032058835,33.23635097349375,0.9139784574508667
fr02.bmp,ADCT,gaussian,0,0,25.0,7.867703112338305,0.8958479634605807,32.95406528285829,0.9094579815864563
fr02.bmp,ADCT,gaussian,0,0,26.0,8.170297646875486,0.9122378783244522,32.681558419984675,0.9040184020996094
fr02.bmp,ADCT,gaussian,0,0,27.0,8.460351783120865,0.9273884214659639,32.432447136186966,0.8993372321128845
fr02.bmp,ADCT,gaussian,0,0,28.0,8.78763702188998,0.9438721098499885,32.180256431932534,0.8937899470329285
fr02.bmp,ADCT,gaussian,0,0,29.0,9.09275060700659,0.9586952795634537,31.958165720071797,0.8897914290428162
fr02.bmp,ADCT,gaussian,0,0,30.0,9.40798162503589,0.9734964605014816,31.730866850988697,0.8849809765815735
fr02.bmp,ADCT,gaussian,0,0,31.0,9.717314749601512,0.9875462700141137,31.527462277794832,0.8798879981040955
fr02.bmp,ADCT,gaussian,0,0,32.0,10.03921568627451,1.0016997848778944,31.325507765386355,0.8746922016143799
fr02.bmp,ADCT,gaussian,0,0,33.0,10.345475354197088,1.0147504504354732,31.148665700283807,0.87034010887146
fr02.bmp,ADCT,gaussian,0,0,34.0,10.664063135627694,1.0279227076148756,30.962320615152798,0.8654933571815491
fr02.bmp,ADCT,gaussian,0,0,35.0,10.995973154362416,1.0412336708834626,30.782020113143552,0.8605616688728333
fr02.bmp,ADCT,gaussian,0,0,36.0,11.329587691243841,1.05421410521416,30.60330946395971,0.8559451699256897
fr02.bmp,ADCT,gaussian,0,0,37.0,11.68251704621418,1.0675364233853177,30.43513209221077,0.851351261138916
fr02.bmp,ADCT,gaussian,0,0,38.0,12.028264659998165,1.080202975390589,30.269135305910254,0.8475028276443481
fr02.bmp,ADCT,gaussian,0,0,39.0,12.393929365041842,1.093209016707966,30.094176232109863,0.8429079651832581
fr02.bmp,ADCT,gaussian,0,0,40.0,12.753296035027974,1.105622440835293,29.932681726730515,0.8381276726722717
fr02.bmp,ADCT,gaussian,0,0,41.0,13.101304413014145,1.117314537729953,29.794864466698918,0.8331641554832458
fr02.bmp,ADCT,gaussian,0,0,42.0,13.429508196721311,1.1280601086209885,29.664644081878034,0.8298541307449341
fr02.bmp,ADCT,gaussian,0,0,43.0,13.789069486087003,1.1395349601067595,29.518836382754657,0.8240532875061035
fr02.bmp,ADCT,gaussian,0,0,44.0,14.127943950417677,1.1500789632668595,29.38363585093301,0.8215471506118774
fr02.bmp,ADCT,gaussian,0,0,45.0,14.493503621385525,1.1611733833666464,29.251232648618135,0.8166292905807495
fr02.bmp,ADCT,gaussian,0,0,46.0,14.874262369496142,1.1724354378089503,29.124258322282003,0.8126828670501709
fr02.bmp,ADCT,gaussian,0,0,47.0,15.260449412038653,1.1835673235464192,28.99586895409222,0.8079025149345398
